"DATE","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather"
"2015-01-01T23:59:00","1728","22","38","58","30.28","27.96","31","5.4","0","0.9","27","51","24","330","19","0.00","0","0.0","340","17"
"2015-01-02T23:59:00","1729","35","45","70","30.28","27.96","41","5.4","0","8.0","20","51","39","360","21","0.06","0","0.0","350","15"
"2015-01-03T23:59:00","1730","45","47","95","30.23","27.96","46","7.0","0","10.0","18","49","44","180","15","0.61","0","0.0","180","13"
"2015-01-04T23:59:00","1731","46","51","83","30.05","27.78","49","9.1","0","14.1","14","60","42","330","32","1.24","0","0.0","340","25"
"2015-01-05T23:59:00","1732","21","35","61","30.37","28.04","29","11.9","0","-1.9","30","42","27","340","33","0.00","0","0.0","340","24"
"2015-01-06T23:59:00","1732","20","35","59","30.22","27.91","29","7.2","0","-1.8","30","47","23","330","25","0.00","0","0.0","350","18"
"2015-01-07T23:59:00","1733","10","19","58","30.25","27.88","19","17.2","0","-17.8","46","30","7","320","49","T","0","T","340","32"
"2015-01-08T23:59:00","1734","-2","17","44","30.47","28.09","12","11.2","0","-19.8","48","30","4","340","37","0.00","0","0.0","330","25"
"2015-01-09T23:59:00","1735","4","26","39","30.22","27.87","21","12.1","0","-10.8","39","35","17","330","31","0.00","0","0.0","350","23"
"2015-01-10T23:59:00","1736","4","28","42","30.48","28.09","20","7.4","0","-8.7","37","41","14","360","30","0.00","0","0.0","340","22"
"2015-01-11T23:59:00","1737","18","31","66","30.52","28.17","26","3.2","0","-5.7","34","45","17","150","15","0.08","0","0.0","160","12"
"2015-01-13T23:59:00","1739","37","40","90","30.26","27.94","38","7.2","0","3.3","25","47","33","340","21","0.01","0","0.0","340","15"
"2015-01-14T23:59:00","1740","31","39","81","30.21","27.91","34","7.7","0","2.2","26","45","32","340","23","0.00","0","0.0","340","20"
"2015-01-15T23:59:00","1741","26","33","76","30.13","27.83","30","5.8","0","-3.8","32","39","27","330","21","T","0","T","340","17"
"2015-01-16T23:59:00","1742","25","39","65","30.15","27.81","32","11.5","0","2.2","26","49","28","360","31","0.00","0","0.0","350","24"
"2015-01-17T23:59:00","1743","26","38","67","30.22","27.91","32","6.2","0","1.2","27","53","22","180","27","0.00","0","0.0","170","23"
"2015-01-18T23:59:00","1744","25","43","55","29.98","27.71","35","7.9","0","6.1","22","53","32","330","36","0.00","0","0.0","320","25"
"2015-01-19T23:59:00","1745","21","46","45","30.00","27.73","35","3.5","0","9.1","19","64","28","250","28","0.00","0","0.0","260","18"
"2015-01-20T23:59:00","1746","27","49","50","29.92","27.65","39","3.8","0","12.0","16","66","32","300","25","0.00","0","0.0","300","17"
"2015-01-21T23:59:00","1747","28","47","51","30.04","27.76","39","7.9","0","10.0","18","56","37","350","26","0.00","0","0.0","340","21"
"2015-01-22T23:59:00","1748","25","41","56","30.27","27.94","34","5.5","0","3.9","24","52","29","340","17","0.00","0","0.0","330","14"
"2015-01-23T23:59:00","1749","32","37","86","30.07","27.83","34","4.2","0","-0.1","28","40","34","160","20","0.76","0","T","160","15"
"2015-01-24T23:59:00","1750","28","36","72","29.73","27.45","33","11.2","0","-1.2","29","40","31","340","31","0.05","0","T","340","23"
