"DATE","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather"
"2022-03-11T23:59:00","1834","44","53","79","29.94","27.71","47","6.0","0","7.5","12","65","41","210","30","T","0","0.0","170","21"
"2022-03-12T23:59:00","1835","20","36","64","29.91","27.48","27","18.4","0","-9.8","29","52","19","320","47","0.24","T","0.3","320","35"
"2022-03-13T23:59:00","1836","13","33","46","30.34","27.97","26","5.9","0","-13.0","32","50","16","330","22","0.00","0","0.0","340","15"
"2022-03-14T23:59:00","1837","25","45","51","30.39","28.08","36","5.1","0","-1.3","20","61","28","160","22","0.00","0","0.0","180","18"
"2022-03-15T23:59:00","1838","37","47","66","30.27","28.00","43","3.1","0","0.5","18","61","33","200","18","0.00","0","0.0","190","14"
"2022-03-16T23:59:00","1838","46","50","88","30.07","27.83","48","1.6","0","3.2","15","55","45","220","12","0.74","0","0.0","240","8"
"2022-03-17T23:59:00","1839","47","58","70","29.96","27.71","52","5.1","0","11.0","7","69","47","340","23","0.00","0","0.0","340","16"
"2022-03-18T23:59:00","1840","48","52","88","29.98","27.75","49","5.8","0","4.7","13","63","41","100","33","0.11","0","0.0","200","22"
"2022-03-19T23:59:00","1841","44","57","65","29.88","27.63","50","13.4","0","9.4","8","69","45","200","35","0.01","0","0.0","200","25"
"2022-03-20T23:59:00","1842","26","50","41","30.13","27.83","40","14.1","0","2.2","15","59","41","330","38","0.00","0","0.0","330","30"
"2022-03-21T23:59:00","1843","28","50","46","30.25","27.96","41","5.4","0","1.9","15","67","32","160","20","0.00","0","0.0","180","14"
"2022-03-22T23:59:00","1843","40","55","56","30.09","27.85","48","8.4","0","6.7","10","68","42","170","26","0.00","0","0.0","150","17"
"2022-03-23T23:59:00","1844","56","61","91","29.81","27.60","57","7.4","0","12.4","4","67","54","200","31","2.15","0","0.0","200","23"
"2022-03-24T23:59:00","1845","37","56","57","29.81","27.58","46","8.7","0","7.1","9","67","44","250","28","0.00","0","0.0","340","22"
"2022-03-25T23:59:00","1846","31","46","60","29.81","27.57","39","6.9","0","-3.1","19","57","35","350","27","0.00","0","0.0","330","22"
"2022-03-26T23:59:00","1847","17","49","32","29.77","27.52","36","15.3","0","-0.4","16","56","41","290","41","0.00","0","0.0","320","29"
"2022-03-27T23:59:00","1848","12","44","30","29.93","27.64","32","14.2","0","-5.7","21","53","34","330","41","0.00","0","0.0","330","31"
"2022-03-28T23:59:00","1848","15","44","33","30.07","27.79","33","11.5","0","-5.9","21","55","33","340","30","0.00","0","0.0","350","18"
"2022-03-29T23:59:00","1849","22","50","36","30.16","27.88","38","6.6","0","-0.2","15","62","37","130","23","0.00","0","0.0","140","15"
"2022-03-30T23:59:00","1850","42","56","64","29.99","27.76","48","8.6","0","5.5","9","73","39","210","35","0.00","0","0.0","170","23"
"2022-03-31T23:59:00","1851","50","63","63","29.62","27.42","56","15.1","0","12.2","2","72","54","190","46","0.85","0","0.0","180","30"
"2022-04-01T23:59:00","1852","28","51","44","29.90","27.63","41","12.4","0","0.0","14","58","43","280","34","0.00","0","0.0","330","25"
"2022-04-02T23:59:00","1852","30","45","56","30.03","27.77","40","4.9","0","-6.3","20","58","31","160","18","0.00","0","0.0","160","14"
"2022-04-03T23:59:00","1853","27","51","41","29.94","27.68","41","10.8","0","-0.6","14","60","41","340","29","0.00","0","0.0","340","22"
"2022-04-04T23:59:00","1854","29","50","47","30.01","27.75","41","5.4","0","-1.8","15","65","34","200","21","0.00","0","0.0","180","16"
"2022-04-05T23:59:00","1855","44","47","85","29.80","27.60","46","2.2","0","-5.1","18","56","38","120","22","0.68","0","0.0","220","17"
"2022-04-06T23:59:00","1856","54","64","75","29.69","27.47","58","9.1","0","11.6","1","78","49","180","27","0.03","0","0.0","200","21"
"2022-04-07T23:59:00","1856","38","55","56","29.65","27.42","47","13.8","0","2.3","10","64","46","310","32","T","0","0.0","300","25"
"2022-04-08T23:59:00","1857","28","43","57","29.75","27.48","37","8.4","0","-9.9","22","51","34","200","28","T","0","0.0","330","21"
"2022-04-09T23:59:00","1858","28","38","73","29.88","27.58","33","9.4","0","-15.2","27","45","31","330","33","0.02","T","T","300","25"
"2022-04-10T23:59:00","1859","27","48","47","30.05","27.76","39","5.6","0","-5.5","17","66","30","340","22","0.00","0","0.0","330","17"
"2022-04-11T23:59:00","1900","36","56","50","30.08","27.83","47","7.1","0","2.2","9","75","37","220","28","T","0","0.0","210","20"
"2022-04-12T23:59:00","1901","51","59","79","30.12","27.88","54","4.2","0","5.0","6","66","51","340","20","0.08","0","0.0","330","17"
"2022-04-13T23:59:00","1901","53","64","68","30.02","27.78","58","10.3","0","9.7","1","74","53","190","37","0.00","0","0.0","190","25"
"2022-04-14T23:59:00","1902","45","60","58","29.96","27.73","53","10.4","0","5.4","5","70","50","340","35","T","0","0.0","340","26"
"2022-04-15T23:59:00","1903","29","54","40","30.15","27.89","43","4.1","0","-0.9","11","69","39","120","24","0.00","0","0.0","170","14"
"2022-04-16T23:59:00","1904","49","60","70","30.02","27.78","54","5.2","0","4.9","5","71","49","340","19","0.05","0","0.0","340","16"
"2022-04-17T23:59:00","1905","45","64","60","29.99","27.76","53","6.2","0","8.6","1","74","53","150","21","0.06","0","0.0","330","15"
"2022-04-18T23:59:00","1905","43","48","82","29.96","27.71","46","6.9","0","-7.7","17","54","42","320","32","1.01","0","0.0","320","24"
"2022-04-19T23:59:00","1906","23","46","43","30.13","27.84","36","11.4","0","-10.0","19","55","36","330","35","0.00","0","0.0","330","26"
"2022-04-20T23:59:00","1907","31","47","53","30.35","28.06","41","6.4","0","-9.2","18","63","31","170","21","0.00","0","0.0","160","15"
"2022-04-21T23:59:00","1908","47","60","68","30.38","28.12","52","6.9","0","3.5","5","68","52","170","24","0.00","0","0.0","180","18"
"2022-04-22T23:59:00","1909","50","62","65","30.36","28.10","55","3.1","0","5.2","3","78","45","150","18","0.00","0","0.0","170","13"
"2022-04-23T23:59:00","1910","52","64","66","30.25","28.00","57","5.4","0","7.0","1","78","49","190","26","0.00","0","0.0","210","17"
"2022-04-24T23:59:00","1910","49","64","61","30.15","27.93","56","6.0","0","6.7","1","78","50","180","22","0.00","0","0.0","170","17"
"2022-04-25T23:59:00","1911","52","64","63","30.10","27.88","58","4.2","0","6.4","1","80","48","210","23","0.00","0","0.0","190","17"
"2022-04-26T23:59:00","1912","51","62","80","30.10","27.86","54","8.4","0","4.2","3","73","50","340","33","0.28","0","0.0","340","26"
"2022-04-27T23:59:00","1913","31","55","42","30.17","27.91","44","12.5","0","-3.1","10","65","44","340","32","0.00","0","0.0","340","23"
"2022-04-28T23:59:00","1914","34","56","47","30.14","27.89","46","5.2","0","-2.3","9","72","39","320","23","0.00","0","0.0","310","18"
"2022-04-29T23:59:00","1915","41","58","57","30.11","27.86","49","4.1","0","-0.6","7","71","45","140","19","0.00","0","0.0","160","13"
"2022-04-30T23:59:00","1915","","63","62","","","","6.5","0","4.2","2","77","49","180","23","0.00","0","0.0","220","17"
"2022-05-01T23:59:00","1916","56","67","69","30.01","27.79","60","8.0","2","7.9","0","76","58","180","24","T","0","0.0","190","16"
"2022-05-02T23:59:00","1917","51","68","62","30.04","27.82","58","4.4","3","8.6","0","82","53","340","21","0.00","0","0.0","330","17"
"2022-05-03T23:59:00","1918","54","68","62","30.00","27.78","60","7.5","3","8.4","0","84","51","220","30","T","0","0.0","190","23"
"2022-05-04T23:59:00","1919","57","70","66","29.97","27.77","62","7.0","5","10.1","0","81","59","330","22","0.03","0","0.0","330","18"
"2022-05-05T23:59:00","1920","56","67","66","29.98","27.77","61","4.7","2","6.9","0","80","53","150","17","0.00","0","0.0","180","13"
"2022-05-06T23:59:00","1920","58","63","83","29.70","27.54","60","6.3","0","2.6","2","72","53","250","39","1.08","0","0.0","200","30"
"2022-05-07T23:59:00","1921","50","59","75","29.65","27.45","54","9.8","0","-1.6","6","65","53","340","28","0.00","0","0.0","340","20"
"2022-05-08T23:59:00","1922","48","54","83","29.94","27.67","50","4.1","0","-6.9","11","60","48","330","17","0.12","0","0.0","330","14"
"2022-05-09T23:59:00","1923","45","59","68","30.14","27.89","50","3.3","0","-2.1","6","70","47","170","15","0.00","0","0.0","160","10"
"2022-05-10T23:59:00","1924","45","62","59","30.22","27.96","53","3.5","0","0.7","3","81","43","330","24","0.00","0","0.0","340","16"
"2022-05-11T23:59:00","1924","48","64","60","30.17","27.94","55","4.4","0","2.4","1","81","47","340","27","0.00","0","0.0","340","22"
"2022-05-12T23:59:00","1925","52","64","65","30.11","27.89","57","3.8","0","2.2","1","77","50","130","21","0.01","0","0.0","120","13"
"2022-05-13T23:59:00","1926","57","66","78","30.06","27.83","60","3.4","1","3.9","0","73","58","120","18","0.02","0","0.0","120","12"
"2022-05-14T23:59:00","1927","59","66","83","29.99","27.77","61","3.6","1","3.7","0","74","58","120","16","0.35","0","0.0","180","12"
"2022-05-15T23:59:00","1928","57","65","82","29.95","27.71","59","4.0","0","2.4","0","74","56","320","15","T","0","0.0","180","12"
"2022-05-16T23:59:00","1928","54","69","68","29.88","27.63","59","7.9","4","6.2","0","80","57","340","28","T","0","0.0","330","22"
"2022-05-17T23:59:00","1929","45","64","51","30.01","27.77","54","7.1","0","0.9","1","78","50","330","26","0.00","0","0.0","330","20"
"2022-05-18T23:59:00","1930","51","65","59","29.98","27.78","57","6.2","0","1.7","0","81","49","200","26","0.00","0","0.0","190","20"
"2022-05-19T23:59:00","1931","58","74","59","29.84","27.65","64","4.3","9","10.4","0","89","58","330","25","T","0","0.0","310","20"
"2022-05-20T23:59:00","1931","58","73","60","29.92","27.71","64","6.2","8","9.2","0","87","59","200","29","0.00","0","0.0","180","22"
"2022-05-21T23:59:00","1932","62","73","75","30.11","27.89","65","3.3","8","8.9","0","85","61","160","22","0.03","0","0.0","160","17"
"2022-05-22T23:59:00","1933","62","74","79","30.16","27.93","65","5.2","9","9.7","0","84","63","330","27","1.39","0","0.0","320","20"
"2022-05-23T23:59:00","1934","63","65","95","30.07","27.86","63","4.9","0","0.4","0","66","63","160","19","2.10","0","0.0","190","13"
"2022-05-24T23:59:00","1934","61","70","81","30.08","27.83","63","4.9","5","5.2","0","80","59","170","20","0.33","0","0.0","160","15"
"2022-05-25T23:59:00","1935","58","62","89","30.19","27.95","59","7.4","0","-3.1","3","64","59","170","17","T","0","0.0","170","13"
"2022-05-26T23:59:00","1936","61","65","94","30.06","27.84","62","7.8","0","-0.4","0","68","61","120","22","1.74","0","0.0","160","16"
"2022-05-27T23:59:00","1937","58","67","74","29.85","27.64","61","7.4","2","1.4","0","74","59","220","25","0.12","0","0.0","210","18"
"2022-05-28T23:59:00","1937","54","66","67","29.92","27.69","59","7.4","1","0.1","0","75","56","350","24","0.00","0","0.0","340","18"
"2022-05-29T23:59:00","1938","56","67","70","30.04","27.81","60","3.0","2","0.9","0","78","55","160","20","0.00","0","0.0","150","14"
"2022-05-30T23:59:00","1939","61","70","73","30.12","27.89","64","3.9","5","3.6","0","81","59","170","19","0.00","0","0.0","170","15"
"2022-05-31T23:59:00","1939","","73","64","","27.89","","3.3","8","6.4","0","85","60","190","14","0.00","0","0.0","180","13"
"2022-06-01T23:59:00","1940","63","73","75","30.00","27.81","67","3.8","8","6.1","0","86","59","340","20","T","0","0.0","180","15"
"2022-06-02T23:59:00","1940","63","74","74","29.86","27.68","66","5.2","9","6.8","0","83","64","360","23","0.58","0","0.0","330","15"
"2022-06-03T23:59:00","1941","59","69","73","29.87","27.65","63","8.0","4","1.6","0","74","63","330","24","T","0","0.0","330","20"
"2022-06-04T23:59:00","1942","53","66","65","29.92","27.71","59","3.8","1","-1.7","0","76","56","150","16","0.00","0","0.0","010","12"
"2022-06-05T23:59:00","1942","52","64","67","29.93","27.71","57","2.1","0","-3.9","1","75","52","160","17","0.00","0","0.0","150","10"
"2022-06-06T23:59:00","1943","56","65","71","29.99","27.77","60","4.8","0","-3.2","0","77","53","160","20","0.00","0","0.0","150","14"
"2022-06-07T23:59:00","1943","63","71","80","29.97","27.76","65","6.4","6","2.6","0","77","64","180","21","T","0","0.0","180","17"
"2022-06-08T23:59:00","1944","66","74","80","29.90","27.72","68","4.2","9","5.3","0","82","65","180","17","0.31","0","0.0","190","14"
"2022-06-09T23:59:00","1944","59","71","68","29.88","27.68","63","8.0","6","2.1","0","81","61","350","26","0.01","0","0.0","340","20"
"2022-06-10T23:59:00","1945","","67","","","","","4.9","2","-2.2","0","77","57","210","15","0.00","0","0.0","210","10"
"2022-06-11T23:59:00","1945","58","69","69","29.91","27.70","62","3.1","4","-0.4","0","80","58","170","13","0.00","0","0.0","180","10"
"2022-06-12T23:59:00","1946","63","73","72","29.94","27.74","66","2.4","8","3.4","0","87","59","340","17","0.00","0","0.0","330","14"
"2022-06-13T23:59:00","1946","67","78","71","30.01","27.82","70","3.6","13","8.1","0","92","64","320","17","0.00","0","0.0","320","14"
"2022-06-14T23:59:00","1946","69","77","81","30.05","27.86","71","4.5","12","6.9","0","85","69","310","17","0.05","0","0.0","330","15"
"2022-06-15T23:59:00","1947","71","81","74","30.08","27.89","74","4.8","16","10.7","0","91","71","320","22","T","0","0.0","330","16"
"2022-06-16T23:59:00","1947","69","79","84","30.14","27.94","70","4.7","14","8.5","0","90","68","250","30","0.38","0","0.0","220","20"
"2022-06-17T23:59:00","1947","65","78","75","30.02","27.82","68","8.0","13","7.2","0","90","65","340","41","T","0","0.0","350","28"
"2022-06-18T23:59:00","1948","55","74","56","29.95","27.76","62","13.6","9","3.0","0","83","64","360","36","0.00","0","0.0","340","23"
"2022-06-19T23:59:00","1948","42","69","42","30.14","27.91","54","8.6","4","-2.2","0","81","56","320","25","0.00","0","0.0","330","20"
"2022-06-20T23:59:00","1948","48","67","53","30.22","27.97","56","3.7","2","-4.4","0","84","49","310","21","0.00","0","0.0","340","16"
"2022-06-21T23:59:00","1948","50","72","51","30.19","27.97","60","6.8","7","0.5","0","89","55","330","31","0.00","0","0.0","340","24"
"2022-06-22T23:59:00","1949","57","74","54","30.02","27.84","64","7.2","9","2.3","0","91","56","330","30","0.00","0","0.0","330","22"
"2022-06-23T23:59:00","1949","59","78","52","29.88","27.70","66","8.0","13","6.1","0","89","67","340","27","0.00","0","0.0","330","20"
"2022-06-24T23:59:00","1949","64","74","73","30.01","27.80","67","4.2","9","1.9","0","82","65","160","19","0.00","0","0.0","160","14"
"2022-06-25T23:59:00","1949","63","76","70","30.11","27.89","67","6.6","11","3.8","0","83","68","220","20","T","0","0.0","190","15"
"2022-06-26T23:59:00","1949","64","72","78","30.13","27.91","67","2.1","7","-0.4","0","80","64","330","17","T","0","0.0","330","14"
"2022-06-27T23:59:00","1949","64","76","72","30.08","27.87","68","8.3","11","3.5","0","83","68","330","24","0.07","0","0.0","330","18"
"2022-06-28T23:59:00","1949","57","71","62","30.16","27.94","62","4.3","6","-1.7","0","78","63","170","18","0.00","0","0.0","160","13"
"2022-06-29T23:59:00","1949","65","75","81","30.21","27.99","67","2.5","10","2.2","0","83","66","220","17","0.26","0","0.0","170","14"
"2022-06-30T23:59:00","1949","65","74","77","30.19","27.99","67","3.6","9","1.1","0","83","65","170","18","0.00","0","0.0","180","13"
"2022-07-01T23:59:00","1949","65","74","79","30.11","27.91","67","2.9","9","0.9","0","83","64","130","23","T","0","0.0","130","15"
"2022-07-02T23:59:00","1949","66","77","76","30.03","27.82","68","4.7","12","3.8","0","88","66","170","27","T","0","0.0","170","22"
"2022-07-03T23:59:00","1949","67","77","82","30.07","27.86","69","5.0","12","3.7","0","87","67","330","26","0.08","0","0.0","330","20"
"2022-07-04T23:59:00","1949","68","77","79","30.13","27.92","70","4.0","12","3.6","0","87","67","170","16","0.01","0","0.0","160","12"
"2022-07-05T23:59:00","1949","69","80","81","30.07","27.89","71","4.6","15","6.5","0","90","69","330","22","0.18","0","0.0","340","14"
"2022-07-06T23:59:00","1949","67","78","82","30.02","27.82","69","4.2","13","4.5","0","88","67","220","25","T","0","0.0","220","18"
"2022-07-07T23:59:00","1948","69","79","75","29.99","27.80","72","7.3","14","5.4","0","89","69","360","26","0.03","0","0.0","350","18"
"2022-07-08T23:59:00","1948","67","79","76","30.02","27.81","70","7.4","14","5.3","0","89","69","330","38","0.01","0","0.0","340","26"
"2022-07-09T23:59:00","1948","67","76","77","29.97","27.78","70","5.7","11","2.3","0","85","67","340","22","T","0","0.0","330","15"
"2022-07-10T23:59:00","1948","66","69","88","29.96","27.75","67","2.0","4","-4.8","0","74","64","130","15","0.10","0","0.0","130","12"
"2022-07-11T23:59:00","1947","63","72","79","29.98","27.76","66","4.7","7","-1.8","0","81","63","140","22","0.00","0","0.0","140","15"
"2022-07-12T23:59:00","1947","65","76","72","29.94","27.75","68","5.6","11","2.1","0","88","64","320","31","0.01","0","0.0","320","25"
"2022-07-13T23:59:00","1946","66","73","83","30.00","27.78","68","4.6","8","-0.9","0","82","64","320","21","0.35","0","0.0","320","15"
"2022-07-14T23:59:00","1946","62","73","70","30.09","27.86","66","5.1","8","-0.9","0","82","64","340","20","0.00","0","0.0","340","16"
"2022-07-15T23:59:00","1946","62","72","76","30.13","27.91","65","3.1","7","-2.0","0","84","59","210","16","T","0","0.0","210","12"
"2022-07-16T23:59:00","1945","64","75","75","30.08","27.87","67","3.6","10","1.0","0","86","64","230","15","T","0","0.0","200","10"
"2022-07-17T23:59:00","1945","67","76","79","30.04","27.83","69","2.5","11","2.0","0","88","64","230","20","0.01","0","0.0","160","16"
