"DATE","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather"
"2019-02-10T23:59:00","1807","25","38","70","30.49","28.19","32","6.1","0","-1.4","27","45","30","160","13","0.13","0","0.0","170","12"
"2019-02-11T23:59:00","1808","41","54","77","30.13","27.84","45","7.6","0","14.4","11","68","40","200","33","0.13","0","0.0","200","23"
"2019-02-12T23:59:00","1809","41","47","86","29.94","27.66","44","7.8","0","7.2","18","51","43","340","43","0.83","0","0.0","340","33"
"2019-02-13T23:59:00","1810","13","43","34","30.03","27.71","31","11.5","0","3.1","22","53","32","340","37","0.00","0","0.0","350","30"
"2019-02-14T23:59:00","1811","22","41","49","30.06","27.78","34","5.5","0","0.9","24","56","26","180","22","0.00","0","0.0","180","17"
"2019-02-15T23:59:00","1812","38","51","63","29.83","27.60","45","5.0","0","10.7","14","61","41","240","21","0.04","0","0.0","300","14"
"2019-02-16T23:59:00","1813","44","51","80","29.76","27.52","47","7.3","0","10.5","14","58","44","340","21","0.21","0","0.0","340","17"
"2019-02-17T23:59:00","1814","36","40","89","29.95","27.67","38","8.0","0","-0.7","25","44","36","150","20","1.12","0","0.0","150","16"
"2019-02-18T23:59:00","1815","33","45","66","30.11","27.78","39","12.8","0","4.1","20","53","36","330","37","0.16","0","0.0","340","31"
"2019-02-19T23:59:00","1816","28","34","78","30.45","28.12","32","6.9","0","-7.1","31","37","31","360","20","0.93","0","T","340","16"
"2019-02-20T23:59:00","1817","33","37","91","30.22","27.94","35","7.5","0","-4.3","28","41","33","180","21","0.95","0","T","180","15"
"2019-02-21T23:59:00","1818","48","53","87","30.09","27.81","50","7.7","0","11.4","12","65","40","340","24","0.42","0","0.0","330","18"
"2019-02-22T23:59:00","1819","47","49","92","30.24","27.95","48","3.8","0","7.2","16","51","47","340","22","1.04","0","0.0","340","20"
"2019-02-23T23:59:00","1820","41","44","92","30.17","27.91","42","6.9","0","2.0","21","47","41","180","16","0.39","0","0.0","180","13"
"2019-02-24T23:59:00","1821","32","53","54","29.89","27.63","43","13.5","0","10.8","12","65","41","300","46","0.38","0","0.0","320","33"
"2019-02-25T23:59:00","1822","12","43","31","30.31","27.99","32","9.3","0","0.6","22","53","33","340","34","0.00","0","0.0","340","26"
"2019-02-26T23:59:00","1823","30","48","54","30.33","28.04","39","3.5","0","5.3","17","63","32","210","24","0.00","0","0.0","200","17"
"2019-02-27T23:59:00","1824","46","56","77","30.11","27.86","50","3.5","0","13.1","9","65","47","180","17","0.04","0","0.0","180","14"
"2019-02-28T23:59:00","1824","47","50","86","30.00","27.75","49","2.2","0","6.9","15","57","43","210","13","0.14","0","0.0","190","10"
"2019-03-01T23:59:00","1825","50","52","90","29.98","27.71","51","3.6","0","8.8","13","57","47","330","19","0.45","0","0.0","330","16"
"2019-03-02T23:59:00","1826","41","54","71","30.02","27.75","46","10.8","0","10.6","11","64","43","340","27","0.00","0","0.0","340","21"
"2019-03-03T23:59:00","1827","44","47","84","29.85","27.62","46","6.7","0","3.4","18","53","40","340","33","0.42","0","0.0","340","25"
"2019-03-04T23:59:00","1828","24","34","72","29.97","27.65","29","16.5","0","-9.8","31","40","28","340","35","0.00","0","0.0","340","30"
"2019-03-05T23:59:00","1829","13","33","50","30.08","27.76","25","14.4","0","-11.1","32","40","25","330","32","0.00","0","0.0","340","24"
"2019-03-06T23:59:00","1830","6","30","40","30.27","27.92","22","12.1","0","-14.3","35","40","20","340","30","0.00","0","0.0","330","23"
"2019-03-07T23:59:00","1831","14","40","35","30.27","27.96","31","8.9","0","-4.6","25","53","27","330","22","0.00","0","0.0","340","17"
"2019-03-08T23:59:00","1832","33","42","72","30.13","27.86","39","5.8","0","-2.8","23","46","38","160","26","0.39","0","T","160","21"
"2019-03-09T23:59:00","1832","42","44","94","30.09","27.81","43","6.5","0","-1.0","21","48","40","160","19","0.15","0","0.0","170","16"
"2019-03-10T23:59:00","1833","41","58","62","30.10","27.79","48","5.8","0","12.7","7","74","42","300","26","0.20","0","0.0","310","18"
"2019-03-11T23:59:00","1834","37","52","61","30.22","27.94","45","8.8","0","6.5","13","58","45","350","30","T","0","0.0","340","21"
"2019-03-12T23:59:00","1835","25","50","46","30.26","27.97","39","5.5","0","4.2","15","63","37","340","25","0.00","0","0.0","330","20"
"2019-03-13T23:59:00","1836","32","49","53","30.23","27.96","42","6.3","0","3.0","16","62","36","140","23","0.00","0","0.0","180","16"
"2019-03-14T23:59:00","1837","50","55","82","30.12","27.88","53","6.9","0","8.7","10","60","49","170","22","0.14","0","0.0","180","17"
"2019-03-15T23:59:00","1838","48","57","69","29.97","27.73","54","10.4","0","10.5","8","71","43","010","37","0.44","0","0.0","360","23"
"2019-03-16T23:59:00","1838","21","42","44","30.19","27.89","34","15.3","0","-4.8","23","50","34","340","40","0.00","0","0.0","330","30"
"2019-03-17T23:59:00","1839","19","45","38","30.19","27.91","34","7.0","0","-2.0","20","57","32","340","21","0.00","0","0.0","340","18"
"2019-03-18T23:59:00","1840","19","41","43","30.23","27.91","33","9.7","0","-6.3","24","51","30","340","34","0.00","0","0.0","330","26"
"2019-03-19T23:59:00","1841","18","40","45","30.34","28.03","32","2.9","0","-7.6","25","52","28","170","13","0.00","0","0.0","170","10"
"2019-03-20T23:59:00","1842","22","43","49","30.20","27.92","34","2.1","0","-4.8","22","59","27","170","16","0.00","0","0.0","180","12"
"2019-03-22T23:59:00","1843","26","49","46","29.94","27.63","39","16.1","0","0.7","16","61","37","340","41","0.00","0","0.0","330","32"
"2019-03-23T23:59:00","1844","17","49","34","30.20","27.93","36","9.5","0","0.4","16","62","36","330","31","0.00","0","0.0","340","23"
"2019-03-24T23:59:00","1845","30","51","47","30.21","27.94","42","6.4","0","2.1","14","69","32","210","27","0.00","0","0.0","210","20"
"2019-03-25T23:59:00","1846","43","54","74","29.97","27.74","47","4.1","0","4.9","11","64","43","340","27","0.14","0","0.0","340","20"
"2019-03-26T23:59:00","1847","41","49","76","30.11","27.81","45","7.9","0","-0.4","16","56","41","340","22","0.00","0","0.0","330","17"
"2019-03-27T23:59:00","1848","27","44","56","30.36","28.04","37","3.2","0","-5.7","21","57","30","170","16","0.00","0","0.0","170","12"
"2019-03-28T23:59:00","1848","29","48","51","30.33","28.04","40","3.8","0","-1.9","17","66","30","150","18","0.00","0","0.0","160","14"
"2019-03-29T23:59:00","1849","33","55","47","30.14","27.90","45","3.4","0","4.8","10","72","37","200","22","0.00","0","0.0","190","16"
"2019-03-30T23:59:00","1850","42","61","54","29.95","27.75","51","7.8","0","10.5","4","73","49","180","32","0.00","0","0.0","190","24"
"2019-03-31T23:59:00","1851","32","50","59","29.97","27.68","40","15.9","0","-0.8","15","63","37","340","41","0.17","0","0.0","340","30"
"2019-04-01T23:59:00","1852","16","42","38","30.23","27.91","32","8.1","0","-9.0","23","54","30","350","31","0.00","0","0.0","340","23"
"2019-04-02T23:59:00","1852","25","45","50","30.15","27.86","36","4.6","0","-6.3","20","55","35","340","22","0.00","0","0.0","340","18"
"2019-04-03T23:59:00","1853","30","50","50","30.29","27.99","41","3.8","0","-1.6","15","68","31","350","21","0.00","0","0.0","360","15"
"2019-04-04T23:59:00","1854","35","56","46","30.28","28.02","46","6.9","0","4.2","9","71","41","180","26","0.00","0","0.0","170","20"
"2019-04-05T23:59:00","1855","49","55","83","30.10","27.84","51","4.4","0","2.9","10","60","50","190","24","0.38","0","0.0","170","20"
"2019-04-06T23:59:00","1856","50","63","68","30.14","27.89","55","3.4","0","10.6","2","73","53","150","17","0.00","0","0.0","170","13"
"2019-04-07T23:59:00","1856","56","63","78","30.14","27.91","59","5.9","0","10.3","2","71","55","170","19","0.01","0","0.0","180","15"
"2019-04-08T23:59:00","1857","59","64","86","29.94","27.73","61","4.5","0","11.1","1","72","55","200","28","0.87","0","0.0","200","18"
"2019-04-09T23:59:00","1858","56","63","80","29.77","27.55","58","4.5","0","9.8","2","72","53","330","21","0.06","0","0.0","330","15"
"2019-04-10T23:59:00","1859","45","65","55","29.84","27.60","53","7.1","0","11.5","0","79","50","330","25","0.00","0","0.0","330","20"
"2019-04-11T23:59:00","1900","50","62","64","29.97","27.73","56","8.2","0","8.2","3","74","50","170","29","0.00","0","0.0","170","21"
"2019-04-12T23:59:00","1901","58","68","74","29.99","27.76","61","9.4","3","14.0","0","75","61","140","31","0.06","0","0.0","190","20"
"2019-04-13T23:59:00","1901","58","67","75","29.99","27.77","61","5.2","2","12.7","0","77","57","140","23","0.01","0","0.0","150","15"
"2019-04-14T23:59:00","1902","59","64","82","29.69","27.50","61","13.7","0","9.4","1","70","57","190","47","2.21","0","0.0","180","31"
"2019-04-15T23:59:00","1903","32","50","51","29.92","27.63","42","16.6","0","-4.9","15","58","42","340","39","T","0","0.0","320","30"
"2019-04-16T23:59:00","1904","37","56","49","30.17","27.91","47","5.8","0","0.9","9","75","37","190","21","0.00","0","0.0","190","16"
"2019-04-17T23:59:00","1905","43","62","52","30.07","27.84","52","5.8","0","6.6","3","81","42","200","24","0.00","0","0.0","190","20"
"2019-04-18T23:59:00","1905","53","67","60","29.90","27.71","59","10.9","2","11.3","0","75","59","140","31","T","0","0.0","160","23"
"2019-04-19T23:59:00","1906","47","58","72","29.69","27.35","52","9.7","0","2.0","7","66","50","150","33","5.29","0","0.0","180","22"
"2019-04-20T23:59:00","1907","37","47","74","29.66","27.39","42","10.3","0","-9.2","18","53","40","200","26","0.02","0","0.0","200","21"
"2019-04-21T23:59:00","1908","39","51","68","30.05","27.75","44","9.0","0","-5.5","14","60","41","360","26","0.00","0","0.0","350","21"
"2019-04-22T23:59:00","1909","40","59","53","30.16","27.90","49","6.9","0","2.2","6","77","40","320","29","0.00","0","0.0","340","22"
"2019-04-23T23:59:00","1910","47","65","56","30.04","27.83","55","3.5","0","8.0","0","84","45","340","22","0.00","0","0.0","350","17"
"2019-04-24T23:59:00","1910","47","70","48","29.93","27.73","57","5.4","5","12.7","0","84","56","330","18","0.00","0","0.0","340","15"
"2019-04-25T23:59:00","1911","51","64","67","29.86","27.66","56","5.8","0","6.4","1","74","53","220","26","0.02","0","0.0","210","20"
"2019-04-26T23:59:00","1912","43","62","55","29.73","27.50","52","14.7","0","4.2","3","69","55","300","46","0.04","0","0.0","330","35"
"2019-04-27T23:59:00","1913","35","61","37","29.92","27.69","48","8.0","0","2.9","4","75","46","200","27","0.00","0","0.0","190","20"
"2019-04-28T23:59:00","1914","45","65","49","29.96","27.71","55","5.5","0","6.7","0","80","50","290","27","0.00","0","0.0","290","22"
"2019-04-29T23:59:00","1915","52","64","71","30.20","27.94","56","5.5","0","5.4","1","77","50","180","24","0.00","0","0.0","170","20"
"2019-04-30T23:59:00","1915","55","68","65","30.22","27.98","60","4.7","3","9.2","0","84","52","130","23","0.00","0","0.0","170","16"
"2019-05-01T23:59:00","1916","58","70","69","30.22","27.99","62","7.0","5","10.9","0","80","59","200","22","0.00","0","0.0","180","16"
"2019-05-02T23:59:00","1917","56","70","65","30.15","27.94","61","4.9","5","10.6","0","82","58","170","24","0.00","0","0.0","180","17"
"2019-05-03T23:59:00","1918","58","67","75","30.01","27.81","61","4.5","2","7.4","0","79","54","150","23","0.01","0","0.0","170","16"
"2019-05-04T23:59:00","1919","59","69","82","29.87","27.65","62","2.3","4","9.1","0","78","59","320","23","0.34","0","0.0","310","17"
"2019-05-05T23:59:00","1920","57","66","76","29.74","27.53","60","9.1","1","5.9","0","73","59","350","30","0.72","0","0.0","340","22"
"2019-05-06T23:59:00","1920","52","66","63","30.00","27.76","58","5.3","1","5.6","0","76","55","330","18","0.00","0","0.0","340","14"
"2019-05-07T23:59:00","1921","57","64","77","30.13","27.89","60","3.8","0","3.4","1","75","53","150","17","0.31","0","0.0","170","12"
"2019-05-08T23:59:00","1922","58","69","72","30.09","27.86","62","5.4","4","8.1","0","80","58","190","19","0.00","0","0.0","200","15"
"2019-05-09T23:59:00","1923","56","69","64","30.05","27.83","61","8.2","4","7.9","0","76","62","160","22","T","0","0.0","180","15"
"2019-05-10T23:59:00","1924","61","70","80","30.04","27.81","64","5.6","5","8.7","0","78","62","160","22","0.54","0","0.0","170","17"
"2019-05-11T23:59:00","1924","62","66","91","29.93","27.73","63","2.9","1","4.4","0","70","61","200","16","1.26","0","0.0","180","12"
"2019-05-12T23:59:00","1925","61","68","82","29.73","27.54","63","8.0","3","6.2","0","74","61","350","23","0.03","0","0.0","360","18"
"2019-05-13T23:59:00","1926","46","60","61","29.81","27.57","53","12.4","0","-2.1","5","68","52","340","32","T","0","0.0","340","25"
"2019-05-14T23:59:00","1927","39","57","53","29.97","27.71","47","12.7","0","-5.3","8","65","48","340","34","0.00","0","0.0","340","26"
"2019-05-15T23:59:00","1928","45","56","66","30.03","27.78","50","5.7","0","-6.6","9","67","44","200","18","0.00","0","0.0","190","14"
"2019-05-16T23:59:00","1928","51","63","67","30.00","27.77","56","1.9","0","0.2","2","79","46","320","13","0.00","0","0.0","330","9"
"2019-05-17T23:59:00","1929","57","70","68","29.97","27.75","61","4.9","5","6.9","0","85","55","340","22","0.14","0","0.0","330","17"
"2019-05-18T23:59:00","1930","59","71","65","30.01","27.80","63","3.4","6","7.7","0","85","56","170","20","0.00","0","0.0","170","15"
"2019-05-19T23:59:00","1931","60","72","69","30.00","27.79","65","6.4","7","8.4","0","84","60","180","26","0.00","0","0.0","180","18"
"2019-05-20T23:59:00","1931","57","72","64","29.98","27.77","63","5.0","7","8.2","0","84","60","340","23","0.00","0","0.0","340","18"
"2019-05-21T23:59:00","1932","55","69","60","29.98","27.76","61","3.8","4","4.9","0","84","54","150","17","0.00","0","0.0","170","12"
"2019-05-22T23:59:00","1933","61","68","76","30.15","27.91","64","5.3","3","3.7","0","78","58","170","21","0.00","0","0.0","150","15"
"2019-05-23T23:59:00","1934","65","77","71","30.19","27.97","68","6.0","12","12.4","0","87","67","330","20","T","0","0.0","340","16"
"2019-05-24T23:59:00","1934","60","75","63","30.13","27.93","66","5.6","10","10.2","0","88","61","350","23","0.00","0","0.0","340","17"
"2019-05-25T23:59:00","1935","61","76","64","30.13","27.92","66","2.7","11","10.9","0","89","62","340","18","0.00","0","0.0","340","14"
"2019-05-26T23:59:00","1936","57","75","54","30.09","27.90","64","4.5","10","9.6","0","90","60","330","19","0.00","0","0.0","310","14"
"2019-05-27T23:59:00","1937","57","77","52","30.00","27.81","65","6.2","12","11.4","0","88","65","330","22","0.00","0","0.0","350","17"
"2019-05-28T23:59:00","1937","57","75","57","29.92","27.73","64","3.4","10","9.1","0","91","59","330","20","0.00","0","0.0","320","16"
"2019-05-29T23:59:00","1938","56","76","54","29.89","27.71","64","4.5","11","9.9","0","91","61","300","22","0.00","0","0.0","310","16"
"2019-05-30T23:59:00","1939","57","76","55","29.87","27.69","64","5.4","11","9.6","0","91","61","220","28","0.00","0","0.0","210","22"
"2019-05-31T23:59:00","1939","56","71","60","29.86","27.66","62","8.0","6","4.4","0","84","58","340","39","0.00","0","0.0","340","30"
"2019-06-01T23:59:00","1940","52","69","58","29.88","27.68","59","7.3","4","2.1","0","82","56","350","26","0.00","0","0.0","340","20"
"2019-06-02T23:59:00","1940","56","71","64","29.86","27.66","61","4.1","6","3.8","0","85","56","340","31","T","0","0.0","350","23"
"2019-06-03T23:59:00","1941","53","70","57","29.99","27.76","60","8.6","5","2.6","0","81","58","320","28","0.00","0","0.0","340","22"
"2019-06-04T23:59:00","1942","53","68","62","30.11","27.89","59","5.0","3","0.3","0","79","57","150","21","0.00","0","0.0","160","15"
"2019-06-05T23:59:00","1942","63","71","82","29.99","27.79","65","3.3","6","3.1","0","79","63","340","21","0.19","0","0.0","340","18"
"2019-06-06T23:59:00","1943","64","72","80","29.88","27.69","67","4.3","7","3.8","0","79","65","210","17","0.02","0","0.0","210","13"
"2019-06-07T23:59:00","1943","66","72","87","29.79","27.60","67","3.0","7","3.6","0","77","67","140","12","1.02","0","0.0","140","9"
"2019-06-08T23:59:00","1944","65","71","86","29.88","27.65","66","3.8","6","2.3","0","76","65","190","26","0.71","0","0.0","180","21"
"2019-06-09T23:59:00","1944","66","72","86","29.94","27.73","67","4.2","7","3.1","0","76","67","160","16","2.10","0","0.0","160","13"
"2019-06-10T23:59:00","1945","65","72","82","29.96","27.75","67","5.4","7","2.8","0","77","67","320","24","0.78","0","0.0","320","20"
"2019-06-11T23:59:00","1945","51","69","56","30.06","27.83","58","8.5","4","-0.4","0","79","59","320","29","0.00","0","0.0","340","23"
"2019-06-12T23:59:00","1946","52","64","67","30.01","27.81","57","4.7","0","-5.6","1","72","56","140","21","0.00","0","0.0","160","14"
"2019-06-13T23:59:00","1946","48","67","56","29.92","27.68","56","6.8","2","-2.9","0","76","57","310","26","0.00","0","0.0","340","20"
"2019-06-14T23:59:00","1946","42","65","49","30.15","27.90","53","6.9","0","-5.1","0","79","50","350","26","0.00","0","0.0","330","21"
"2019-06-15T23:59:00","1947","54","65","63","30.14","27.91","59","6.3","0","-5.3","0","79","50","200","21","0.00","0","0.0","190","17"
"2019-06-16T23:59:00","1947","61","74","64","30.01","27.81","66","5.3","9","3.5","0","86","61","190","24","0.00","0","0.0","190","17"
"2019-06-17T23:59:00","1947","64","75","73","30.03","27.82","67","4.2","10","4.2","0","85","65","340","30","0.45","0","0.0","340","24"
"2019-06-18T23:59:00","1948","66","74","85","29.98","27.78","68","3.9","9","3.0","0","81","66","180","19","0.32","0","0.0","170","15"
"2019-06-19T23:59:00","1948","67","75","79","29.81","27.63","69","5.2","10","3.8","0","82","68","330","29","0.04","0","0.0","350","20"
"2019-06-20T23:59:00","1948","61","74","66","29.77","27.58","65","6.1","9","2.6","0","83","64","330","27","0.02","0","0.0","310","20"
"2019-06-21T23:59:00","1948","57","73","58","29.96","27.74","63","8.2","8","1.5","0","82","63","340","29","0.00","0","0.0","330","22"
"2019-06-22T23:59:00","1949","63","74","80","30.03","27.83","66","6.1","9","2.3","0","84","64","340","36","0.59","0","0.0","340","29"
"2019-06-23T23:59:00","1949","65","74","75","30.02","27.83","68","4.5","9","2.1","0","83","65","160","18","0.00","0","0.0","200","14"
"2019-06-24T23:59:00","1949","65","77","73","29.95","27.73","68","6.9","12","4.9","0","87","66","300","45","0.66","0","0.0","300","30"
"2019-06-25T23:59:00","1949","61","71","70","30.02","27.80","65","5.2","6","-1.2","0","81","61","340","21","0.00","0","0.0","340","16"
"2019-06-26T23:59:00","1949","60","73","65","30.16","27.93","65","5.3","8","0.6","0","84","61","320","22","0.00","0","0.0","350","17"
"2019-06-27T23:59:00","1949","61","75","64","30.20","27.99","66","2.8","10","2.5","0","87","62","170","14","0.00","0","0.0","120","10"
"2019-06-28T23:59:00","1949","62","76","64","30.20","27.99","67","4.0","11","3.3","0","85","67","160","18","0.00","0","0.0","170","14"
"2019-06-29T23:59:00","1949","60","75","63","30.15","27.95","66","3.7","10","2.2","0","87","63","150","17","0.00","0","0.0","160","12"
"2019-06-30T23:59:00","1949","62","76","64","30.04","27.84","67","8.2","11","3.1","0","88","63","320","26","0.00","0","0.0","330","20"
"2019-07-01T23:59:00","1949","63","77","62","30.01","27.81","68","7.2","12","3.9","0","88","66","330","24","0.00","0","0.0","340","20"
"2019-07-02T23:59:00","1949","63","77","64","29.99","27.79","68","6.3","12","3.8","0","90","64","330","24","0.00","0","0.0","330","17"
"2019-07-03T23:59:00","1949","65","78","70","29.98","27.78","68","5.5","13","4.7","0","89","66","200","21","0.11","0","0.0","330","17"
"2019-07-04T23:59:00","1949","65","78","71","30.03","27.84","69","4.6","13","4.6","0","89","66","350","17","0.02","0","0.0","330","14"
"2019-07-05T23:59:00","1949","67","77","76","30.07","27.89","70","4.4","12","3.5","0","86","67","180","20","0.01","0","0.0","200","16"
"2019-07-06T23:59:00","1949","68","77","79","30.04","27.84","71","3.7","12","3.5","0","84","70","170","20","0.71","0","0.0","170","16"
"2019-07-07T23:59:00","1948","68","78","75","29.93","27.75","71","3.6","13","4.4","0","87","69","230","28","0.00","0","0.0","220","18"
"2019-07-08T23:59:00","1948","66","79","67","29.90","27.71","70","6.6","14","5.3","0","90","68","020","22","0.00","0","0.0","330","17"
"2019-07-09T23:59:00","1948","68","76","77","30.02","27.82","70","3.6","11","2.3","0","83","69","160","17","T","0","0.0","160","12"
"2019-07-10T23:59:00","1948","67","79","71","30.03","27.84","71","3.0","14","5.2","0","87","70","160","16","0.00","0","0.0","160","12"
"2019-07-11T23:59:00","1947","68","80","77","29.94","27.75","70","5.3","15","6.2","0","88","72","360","24","0.01","0","0.0","350","18"
"2019-07-12T23:59:00","1947","68","78","78","29.93","27.74","71","5.1","13","4.1","0","86","70","300","32","0.76","0","0.0","320","23"
"2019-07-13T23:59:00","1946","66","77","76","30.04","27.84","69","3.8","12","3.1","0","84","69","220","18","T","0","0.0","210","14"
"2019-07-14T23:59:00","1946","65","79","68","30.13","27.92","69","10.0","14","5.1","0","87","70","320","27","0.00","0","0.0","330","20"
"2019-07-15T23:59:00","1946","66","77","74","30.14","27.93","69","4.9","12","3.0","0","86","68","230","20","0.14","0","0.0","220","15"
"2019-07-16T23:59:00","1945","66","77","74","30.10","27.93","68","3.0","12","3.0","0","87","67","010","21","T","0","0.0","010","15"
"2019-07-17T23:59:00","1945","66","77","82","30.07","27.86","68","2.8","12","3.0","0","88","65","190","35","0.12","0","0.0","190","26"
"2019-07-18T23:59:00","1944","67","77","72","30.01","27.81","70","4.5","12","3.0","0","87","66","340","30","0.00","0","0.0","340","23"
"2019-07-19T23:59:00","1944","67","80","71","30.04","27.84","71","6.1","15","6.0","0","90","70","350","20","0.00","0","0.0","360","16"
