"DATE","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather"
"2013-01-19T23:59:00","1745","25","40","66","30.33","28.02","32","3.1","0","3.1","25","55","24","190","17","0.00","0","0.0","180","14"
"2013-01-20T23:59:00","1746","28","43","60","30.11","27.82","36","5.7","0","6.0","22","57","28","360","23","0.00","0","0.0","340","18"
"2013-01-21T23:59:00","1747","21","38","57","30.04","27.75","31","6.6","0","1.0","27","51","24","360","26","0.00","0","0.0","340","20"
"2013-01-22T23:59:00","1748","2","26","37","30.17","27.81","20","11.7","0","-11.1","39","32","20","340","29","0.00","0","0.0","350","20"
"2013-01-23T23:59:00","1749","12","33","47","30.21","27.89","25","5.5","0","-4.1","32","45","21","340","15","0.00","0","0.0","350","13"
"2013-01-24T23:59:00","1750","13","31","48","30.21","27.86","25","11.3","0","-6.2","34","39","23","340","39","0.00","0","0.0","340","25"
"2013-01-25T23:59:00","1751","18","29","71","30.24","27.92","25","8.3","0","-8.3","36","37","20","160","25","0.01","0","T","340","18"
"2013-01-26T23:59:00","1752","27","38","71","30.21","27.86","33","11.7","0","0.6","27","47","28","330","26","0.00","0","0.0","340","21"
"2013-01-27T23:59:00","1753","25","33","74","30.43","28.09","30","4.6","0","-4.5","32","42","23","150","16","0.01","0","0.0","170","13"
"2013-01-28T23:59:00","1754","38","49","75","30.31","28.03","43","4.7","0","11.4","16","64","33","220","28","0.00","0","0.0","210","20"
"2013-01-29T23:59:00","1755","47","53","81","30.14","27.88","50","4.2","0","15.3","12","71","35","200","25","0.09","0","0.0","190","20"
"2013-01-30T23:59:00","1756","54","55","87","29.68","27.49","56","13.2","0","17.2","10","64","46","170","45","2.76","0","0.0","170","33"
"2013-01-31T23:59:00","1757","21","38","55","29.87","27.55","31","9.2","0","0.1","27","46","29","340","39","T","0","0.0","330","30"
"2013-02-01T23:59:00","1758","12","32","53","30.18","27.83","23","13.4","0","-6.0","33","43","21","270","47","T","0","T","280","30"
"2013-02-02T23:59:00","1759","19","32","65","30.19","27.89","26","6.7","0","-6.2","33","43","20","200","23","T","0","T","190","17"
"2013-02-03T23:59:00","1800","24","39","62","29.96","27.65","31","9.5","0","0.7","26","48","29","320","35","0.01","0","T","340","24"
"2013-02-04T23:59:00","1801","20","39","53","30.03","27.73","30","7.6","0","0.6","26","53","25","360","29","0.00","0","0.0","350","21"
"2013-02-05T23:59:00","1802","29","44","63","29.94","27.65","36","3.0","0","5.4","21","57","30","340","21","0.00","0","0.0","350","16"
"2013-02-06T23:59:00","1803","27","44","56","30.12","27.82","36","4.6","0","5.3","21","59","29","350","15","0.00","0","0.0","330","13"
"2013-02-07T23:59:00","1804","33","39","82","30.14","27.86","37","0.9","0","0.1","26","44","33","010","9","0.41","0","0.0","360","7"
"2013-02-08T23:59:00","1805","35","43","77","29.98","27.68","40","9.9","0","3.9","22","52","34","340","37","T","0","0.0","340","26"
"2013-02-09T23:59:00","1806","18","44","48","30.24","27.92","32","7.8","0","4.8","21","58","30","350","35","0.00","0","0.0","340","28"
"2013-02-10T23:59:00","1807","29","41","64","30.28","27.99","36","6.2","0","1.6","24","50","32","150","25","0.43","0","0.0","150","17"
"2013-02-11T23:59:00","1808","44","51","77","30.03","27.77","47","4.6","0","11.4","14","59","43","310","22","0.03","0","0.0","300","16"
"2013-02-12T23:59:00","1809","27","46","52","30.02","27.75","38","8.6","0","6.2","19","52","40","340","35","0.09","0","0.0","340","28"
"2013-02-13T23:59:00","1810","36","45","85","29.76","27.51","39","7.6","0","5.1","20","55","35","340","31","0.20","0","0.0","340","22"
"2013-02-14T23:59:00","1811","27","42","61","29.98","27.68","35","5.2","0","1.9","23","54","30","340","25","0.00","0","0.0","340","18"
"2013-02-15T23:59:00","1812","28","42","69","30.03","27.74","35","6.8","0","1.7","23","58","26","340","35","T","0","0.0","340","23"
"2013-02-16T23:59:00","1813","19","29","63","29.92","27.63","27","14.7","0","-11.5","36","35","23","320","43","T","0","0.2","330","33"
"2013-02-17T23:59:00","1814","6","29","40","30.13","27.78","21","14.9","0","-11.7","36","37","21","340","40","0.00","0","0.0","330","29"
"2013-02-18T23:59:00","1815","18","36","54","30.26","27.94","29","6.1","0","-4.9","29","53","18","190","23","0.00","0","0.0","190","18"
"2013-02-19T23:59:00","1816","24","45","56","29.98","27.72","35","10.7","0","3.9","20","55","34","330","36","0.10","0","T","330","25"
"2013-02-20T23:59:00","1817","7","37","32","30.09","27.78","27","13.6","0","-4.3","28","46","28","330","29","0.00","0","0.0","340","22"
"2013-02-21T23:59:00","1818","15","42","41","30.13","27.81","32","5.4","0","0.4","23","60","24","340","20","0.23","0","0.0","340","15"
"2013-02-22T23:59:00","1819","35","38","94","30.16","27.88","37","6.7","0","-3.8","27","40","35","160","20","0.35","0","0.0","160","14"
"2013-02-23T23:59:00","1820","43","45","91","29.91","27.65","44","2.6","0","3.0","20","53","37","360","13","0.17","0","0.0","360","10"
"2013-02-24T23:59:00","1821","29","46","57","29.95","27.66","38","9.4","0","3.8","19","56","36","340","26","0.00","0","0.0","330","21"
"2013-02-25T23:59:00","1822","26","38","67","30.05","27.75","33","5.2","0","-4.4","27","46","30","170","14","T","0","0.0","170","10"
"2013-02-26T23:59:00","1823","34","36","96","29.73","27.49","35","6.9","0","-6.7","29","39","32","190","22","1.54","0","T","190","15"
"2013-02-27T23:59:00","1824","31","44","63","29.72","27.45","38","7.3","0","1.1","21","57","31","190","20","T","0","0.0","330","15"
"2013-02-28T23:59:00","1824","24","38","61","29.80","27.52","31","11.1","0","-5.1","27","43","32","340","30","0.00","0","0.0","350","21"
"2013-03-01T23:59:00","1825","26","35","72","29.90","27.60","31","11.2","0","-8.2","30","39","31","350","30","T","0","T","340","21"
"2013-03-02T23:59:00","1826","24","35","71","29.88","27.58","30","12.4","0","-8.4","30","42","27","340","33","0.01","0","T","340","23"
"2013-03-03T23:59:00","1827","14","28","59","29.97","27.65","23","17.1","0","-15.6","37","33","23","340","33","T","0","T","340","26"
"2013-03-04T23:59:00","1828","15","39","43","30.06","27.75","29","8.6","0","-4.8","26","53","24","340","31","0.00","0","0.0","340","24"
"2013-03-05T23:59:00","1829","35","43","77","29.84","27.60","39","4.6","0","-1.1","22","51","34","330","33","0.68","0","0.0","310","23"
"2013-03-06T23:59:00","1830","22","32","73","29.91","27.58","28","17.7","0","-12.3","33","36","27","330","48","T","0","T","340","37"
"2013-03-07T23:59:00","1831","24","35","70","30.22","27.88","29","19.3","0","-9.6","30","42","28","340","37","0.00","0","0.0","340","30"
"2013-03-08T23:59:00","1832","20","39","54","30.29","27.96","31","12.0","0","-5.8","26","51","27","340","26","0.00","0","0.0","340","22"
"2013-03-09T23:59:00","1832","24","43","51","30.28","27.97","35","3.9","0","-2.0","22","62","24","160","17","0.00","0","0.0","160","13"
"2013-03-10T23:59:00","1833","31","49","51","30.19","27.92","41","5.7","0","3.7","16","63","34","140","22","0.00","0","0.0","160","16"
"2013-03-11T23:59:00","1834","47","53","87","29.95","27.73","49","7.5","0","7.5","12","57","48","150","23","0.84","0","0.0","160","16"
"2013-03-12T23:59:00","1835","36","46","72","29.90","27.62","40","14.5","0","0.2","19","53","38","350","31","0.17","0","0.0","340","25"
"2013-03-13T23:59:00","1836","21","39","56","30.08","27.77","31","10.9","0","-7.0","26","49","29","320","35","0.00","0","0.0","330","26"
"2013-03-14T23:59:00","1837","12","36","42","30.23","27.90","27","13.7","0","-10.3","29","47","25","330","37","0.00","0","0.0","340","29"
"2013-03-15T23:59:00","1838","27","48","45","30.04","27.78","40","4.7","0","1.5","17","69","27","290","22","0.00","0","0.0","270","14"
"2013-03-16T23:59:00","1838","39","62","40","29.81","27.60","52","8.3","0","15.2","3","77","47","270","36","0.00","0","0.0","280","23"
"2013-03-17T23:59:00","1839","43","60","58","29.89","27.65","51","6.5","0","13.0","5","73","46","190","25","0.00","0","0.0","190","18"
"2013-03-18T23:59:00","1840","39","42","94","29.96","27.71","40","6.6","0","-5.3","23","46","38","160","18","0.39","0","0.0","170","15"
"2013-03-19T23:59:00","1841","25","48","48","29.98","27.68","38","11.6","0","0.4","17","58","37","340","39","0.00","0","0.0","340","28"
"2013-03-20T23:59:00","1842","13","44","35","29.96","27.71","31","10.4","0","-3.8","21","56","31","350","26","0.05","0","0.3","350","21"
"2013-03-21T23:59:00","1843","14","30","52","29.87","27.57","24","11.4","0","-18.1","35","37","22","010","29","T","T","T","330","22"
"2013-03-22T23:59:00","1843","15","36","42","29.99","27.68","29","4.1","0","-12.3","29","48","24","350","14","0.00","0","0.0","340","12"
"2013-03-23T23:59:00","1844","35","47","71","29.93","27.66","40","2.6","0","-1.6","18","57","36","320","15","0.03","0","0.0","340","13"
"2013-03-24T23:59:00","1845","39","42","92","29.64","27.45","40","5.7","0","-6.9","23","45","38","160","17","0.78","0","0.0","170","15"
"2013-03-25T23:59:00","1846","21","35","57","29.70","27.39","30","12.2","0","-14.1","30","40","30","310","32","0.01","0","T","310","23"
"2013-03-26T23:59:00","1847","22","34","67","30.04","27.70","29","15.3","0","-15.4","31","39","28","340","33","T","0","T","330","25"
"2013-03-27T23:59:00","1848","21","37","57","30.23","27.91","30","12.5","0","-12.7","28","44","29","330","30","T","0","T","340","23"
"2013-03-28T23:59:00","1848","19","39","47","30.26","27.94","31","7.3","0","-10.9","26","52","26","340","24","0.00","0","0.0","340","18"
"2013-03-29T23:59:00","1849","27","41","65","30.28","27.97","35","7.1","0","-9.2","24","57","25","350","24","0.01","0","0.0","340","20"
"2013-03-30T23:59:00","1850","39","51","70","30.12","27.86","44","4.0","0","0.5","14","62","39","340","17","0.12","0","0.0","350","14"
"2013-03-31T23:59:00","1851","48","57","82","29.87","27.65","51","4.0","0","6.2","8","67","46","270","28","0.23","0","0.0","270","21"
"2013-04-01T23:59:00","1852","39","53","63","29.91","27.66","46","8.2","0","2.0","12","64","41","340","28","T","0","0.0","320","21"
"2013-04-02T23:59:00","1852","22","47","40","30.09","27.79","37","9.9","0","-4.3","18","57","37","340","28","0.00","0","0.0","340","24"
"2013-04-03T23:59:00","1853","18","49","31","30.18","27.89","36","6.6","0","-2.6","16","59","38","350","17","0.00","0","0.0","330","14"
"2013-04-04T23:59:00","1854","31","41","80","30.12","27.86","36","2.9","0","-10.8","24","48","34","100","13","0.62","0","0.0","110","8"
"2013-04-05T23:59:00","1855","35","48","67","30.00","27.71","41","11.3","0","-4.1","17","58","38","320","31","0.00","0","0.0","340","24"
"2013-04-06T23:59:00","1856","32","49","53","30.15","27.87","42","5.7","0","-3.4","16","66","32","160","21","0.00","0","0.0","160","16"
"2013-04-07T23:59:00","1856","39","56","52","30.13","27.88","48","8.5","0","3.3","9","68","43","200","28","0.00","0","0.0","190","21"
"2013-04-09T23:59:00","1858","50","63","63","30.12","27.89","56","5.4","0","9.8","2","80","46","190","24","0.00","0","0.0","190","18"
"2013-04-10T23:59:00","1859","52","66","61","30.03","27.82","58","4.9","1","12.5","0","83","49","160","23","0.00","0","0.0","170","17"
"2013-04-11T23:59:00","1900","55","66","69","29.83","27.65","60","9.3","1","12.2","0","75","57","180","37","0.87","0","0.0","180","23"
"2013-04-12T23:59:00","1901","48","60","64","29.72","27.49","54","11.8","0","6.0","5","68","52","340","30","0.55","0","0.0","340","24"
"2013-04-13T23:59:00","1901","34","58","44","29.95","27.70","46","11.0","0","3.7","7","70","46","340","30","0.00","0","0.0","340","22"
"2013-04-14T23:59:00","1902","41","54","64","30.04","27.78","47","5.8","0","-0.6","11","69","39","160","24","0.03","0","0.0","160","18"
"2013-04-15T23:59:00","1903","53","58","86","30.07","27.79","54","3.8","0","3.1","7","65","51","150","18","0.15","0","0.0","170","14"
"2013-04-16T23:59:00","1904","55","66","72","30.21","27.96","59","5.2","1","10.9","0","76","56","170","16","0.00","0","0.0","170","13"
"2013-04-17T23:59:00","1905","57","66","83","30.18","27.94","60","3.4","1","10.6","0","76","55","320","32","0.30","0","0.0","320","24"
"2013-04-18T23:59:00","1905","57","66","75","30.04","27.83","60","8.2","1","10.3","0","74","57","160","26","T","0","0.0","180","20"
"2013-04-19T23:59:00","1906","54","55","83","29.81","27.60","56","14.8","0","-1.0","10","67","43","180","36","0.57","0","0.0","340","23"
"2013-04-20T23:59:00","1907","27","48","48","30.13","27.82","38","14.3","0","-8.2","17","58","37","330","36","0.00","0","0.0","330","29"
"2013-04-21T23:59:00","1908","32","47","59","30.36","28.05","40","3.3","0","-9.5","18","60","33","160","21","0.00","0","0.0","150","14"
"2013-04-22T23:59:00","1909","35","52","59","30.29","28.02","43","3.2","0","-4.8","13","64","39","180","23","0.00","0","0.0","160","12"
"2013-04-23T23:59:00","1910","39","52","61","30.17","27.91","46","4.3","0","-5.0","13","70","34","140","20","0.00","0","0.0","170","14"
"2013-04-24T23:59:00","1910","49","58","73","30.06","27.81","53","10.4","0","0.7","7","71","44","340","33","T","0","0.0","340","28"
"2013-04-25T23:59:00","1911","29","54","44","30.22","27.94","43","11.5","0","-3.6","11","66","42","340","31","0.00","0","0.0","340","24"
"2013-04-26T23:59:00","1912","32","53","44","30.34","28.07","45","4.9","0","-4.8","12","65","40","150","21","0.00","0","0.0","150","14"
"2013-04-27T23:59:00","1913","48","53","87","30.30","28.04","50","2.8","0","-5.1","12","55","50","130","13","0.82","0","0.0","140","8"
"2013-04-28T23:59:00","1914","49","50","96","30.13","27.89","49","3.5","0","-8.3","15","52","47","120","14","1.95","0","0.0","180","10"
"2013-04-29T23:59:00","1915","53","61","80","29.99","27.75","56","3.1","0","2.4","4","70","51","170","17","0.02","0","0.0","160","13"
"2013-04-30T23:59:00","1915","52","61","73","30.06","27.80","56","3.2","0","2.2","4","73","49","150","20","0.00","0","0.0","140","14"
"2013-05-01T23:59:00","1916","51","60","74","30.22","27.95","54","3.5","0","0.9","5","64","56","110","16","0.00","0","0.0","030","10"
"2013-05-02T23:59:00","1917","52","58","87","30.24","27.98","54","3.3","0","-1.4","7","62","53","120","17","T","0","0.0","180","12"
"2013-05-03T23:59:00","1918","49","56","78","30.13","27.89","52","5.3","0","-3.6","9","59","53","100","22","T","0","0.0","110","13"
"2013-05-04T23:59:00","1919","44","52","82","30.02","27.77","47","4.9","0","-7.9","13","55","48","110","21","0.57","0","0.0","120","12"
"2013-05-05T23:59:00","1920","47","49","93","29.86","27.63","48","4.3","0","-11.1","16","51","46","120","24","3.40","0","0.0","120","14"
"2013-05-06T23:59:00","1920","46","55","73","29.83","27.58","50","7.6","0","-5.4","10","64","45","160","23","0.11","0","0.0","160","18"
"2013-05-07T23:59:00","1921","46","54","79","29.90","27.65","49","3.1","0","-6.6","11","66","41","030","20","0.06","0","0.0","340","12"
"2013-05-08T23:59:00","1922","52","58","82","29.98","27.73","54","2.4","0","-2.9","7","69","47","270","18","0.01","0","0.0","300","13"
"2013-05-09T23:59:00","1923","54","62","77","30.07","27.83","57","2.7","0","0.9","3","74","50","230","22","0.96","0","0.0","220","16"
"2013-05-10T23:59:00","1924","55","64","72","30.02","27.80","59","5.8","0","2.7","1","77","50","190","32","0.00","0","0.0","180","23"
"2013-05-11T23:59:00","1924","56","64","80","29.89","27.68","59","3.5","0","2.4","1","72","55","340","33","0.40","0","0.0","340","26"
"2013-05-12T23:59:00","1925","38","54","55","29.97","27.71","47","13.6","0","-7.8","11","62","46","360","35","0.00","0","0.0","350","25"
"2013-05-13T23:59:00","1926","31","50","51","30.14","27.85","42","5.7","0","-12.1","15","62","38","010","25","0.00","0","0.0","360","18"
"2013-05-14T23:59:00","1927","41","54","61","30.16","27.91","48","4.1","0","-8.3","11","71","36","220","21","0.00","0","0.0","180","16"
"2013-05-15T23:59:00","1928","51","68","56","30.04","27.81","58","6.6","3","5.4","0","85","51","340","24","T","0","0.0","340","18"
"2013-05-16T23:59:00","1928","53","65","67","30.01","27.78","58","2.7","0","2.2","0","78","52","350","17","0.00","0","0.0","350","13"
"2013-05-17T23:59:00","1929","55","66","70","30.07","27.83","60","4.0","1","2.9","0","79","53","210","21","0.00","0","0.0","210","16"
"2013-05-18T23:59:00","1930","61","63","91","30.08","27.85","62","4.1","0","-0.3","2","67","59","190","17","1.08","0","0.0","180","14"
"2013-05-19T23:59:00","1931","62","68","86","30.05","27.83","64","4.6","3","4.4","0","74","61","180","20","0.34","0","0.0","180","15"
"2013-05-20T23:59:00","1931","62","71","81","30.06","27.83","65","3.7","6","7.2","0","81","61","210","17","0.00","0","0.0","200","13"
"2013-05-21T23:59:00","1932","61","71","76","30.00","27.79","64","3.4","6","6.9","0","84","58","200","18","0.00","0","0.0","210","14"
"2013-05-22T23:59:00","1933","61","70","80","29.94","27.74","64","4.2","5","5.7","0","80","60","140","29","0.80","0","0.0","150","20"
"2013-05-23T23:59:00","1934","58","70","71","29.90","27.69","62","7.6","5","5.4","0","79","61","340","30","T","0","0.0","330","22"
"2013-05-24T23:59:00","1934","43","58","56","30.08","27.82","51","12.0","0","-6.8","7","66","49","330","40","T","0","0.0","330","35"
"2013-05-25T23:59:00","1935","37","59","48","30.24","27.99","48","8.2","0","-6.1","6","74","44","360","29","0.00","0","0.0","340","22"
"2013-05-26T23:59:00","1936","46","62","62","30.22","27.96","53","4.0","0","-3.4","3","74","50","350","20","0.05","0","0.0","340","16"
"2013-05-27T23:59:00","1937","53","64","68","30.20","27.96","57","4.6","0","-1.6","1","78","49","170","20","0.00","0","0.0","180","14"
"2013-05-28T23:59:00","1937","57","68","70","30.17","27.94","61","6.8","3","2.1","0","81","55","160","24","0.00","0","0.0","180","18"
"2013-05-29T23:59:00","1938","59","70","70","30.19","27.96","63","3.8","5","3.9","0","81","58","140","20","0.00","0","0.0","170","14"
"2013-05-30T23:59:00","1939","58","68","72","30.21","27.98","62","3.6","3","1.6","0","79","57","160","20","0.00","0","0.0","180","15"
"2013-05-31T23:59:00","1939","60","71","69","30.16","27.95","64","6.3","6","4.4","0","80","61","170","22","0.00","0","0.0","180","17"
"2013-06-01T23:59:00","1940","61","73","69","30.07","27.86","65","8.1","8","6.1","0","81","64","180","24","0.04","0","0.0","190","20"
"2013-06-02T23:59:00","1940","64","68","93","29.96","27.76","65","3.6","3","0.8","0","72","64","310","25","0.95","0","0.0","320","20"
"2013-06-03T23:59:00","1941","61","72","77","29.92","27.70","64","5.8","7","4.6","0","79","64","340","23","0.13","0","0.0","340","17"
"2013-06-04T23:59:00","1942","60","69","74","30.02","27.79","64","2.9","4","1.3","0","79","59","170","15","0.00","0","0.0","170","10"
"2013-06-05T23:59:00","1942","63","72","81","30.02","27.82","66","4.9","7","4.1","0","78","65","140","22","0.53","0","0.0","130","14"
"2013-06-06T23:59:00","1943","64","70","85","29.84","27.65","66","4.7","5","1.8","0","76","64","180","18","0.03","0","0.0","160","13"
"2013-06-07T23:59:00","1943","64","73","85","29.73","27.54","65","5.5","8","4.6","0","82","64","340","21","3.42","0","0.0","330","17"
"2013-06-08T23:59:00","1944","62","71","80","29.97","27.73","65","2.8","6","2.3","0","81","60","340","16","0.11","0","0.0","340","12"
"2013-06-09T23:59:00","1944","65","69","90","30.09","27.87","66","3.6","4","0.1","0","77","61","300","37","1.48","0","0.0","310","24"
"2013-06-10T23:59:00","1945","63","72","80","29.95","27.75","66","7.7","7","2.8","0","79","64","180","21","0.61","0","0.0","190","16"
"2013-06-11T23:59:00","1945","62","72","73","29.99","27.76","65","5.1","7","2.6","0","82","61","340","22","0.02","0","0.0","350","16"
"2013-06-12T23:59:00","1946","65","76","72","29.99","27.79","68","4.9","11","6.4","0","90","62","330","22","0.00","0","0.0","340","16"
"2013-06-13T23:59:00","1946","63","77","70","29.81","27.63","67","6.5","12","7.1","0","89","65","240","30","0.05","0","0.0","250","22"
"2013-06-14T23:59:00","1946","54","68","61","29.94","27.71","60","12.6","3","-2.1","0","78","58","340","37","0.00","0","0.0","330","30"
"2013-06-15T23:59:00","1947","56","67","70","30.10","27.88","61","3.4","2","-3.3","0","81","52","220","15","0.00","0","0.0","170","13"
"2013-06-16T23:59:00","1947","61","70","72","30.08","27.87","65","3.5","5","-0.5","0","81","58","190","16","T","0","0.0","190","13"
"2013-06-17T23:59:00","1947","66","73","83","29.99","27.80","68","3.6","8","2.2","0","79","66","320","31","0.64","0","0.0","330","26"
"2013-06-18T23:59:00","1948","64","72","84","29.88","27.67","66","6.9","7","1.0","0","79","64","340","23","T","0","0.0","340","18"
"2013-06-19T23:59:00","1948","61","69","77","30.02","27.79","64","3.7","4","-2.2","0","78","60","340","15","T","0","0.0","330","13"
"2013-06-20T23:59:00","1948","61","69","78","30.19","27.95","64","3.4","4","-2.4","0","78","60","160","18","T","0","0.0","160","13"
"2013-06-21T23:59:00","1948","61","70","72","30.22","28.00","64","2.1","5","-1.5","0","80","60","180","15","0.00","0","0.0","180","9"
"2013-06-22T23:59:00","1949","58","70","66","30.19","27.96","63","2.1","5","-1.7","0","82","58","130","14","0.00","0","0.0","160","10"
"2013-06-23T23:59:00","1949","63","70","79","30.18","27.96","66","2.6","5","-1.9","0","82","58","170","20","0.03","0","0.0","160","12"
"2013-06-24T23:59:00","1949","66","74","79","30.16","27.94","68","3.2","9","1.9","0","83","65","170","18","T","0","0.0","180","14"
"2013-06-25T23:59:00","1949","65","73","82","30.10","27.90","67","2.4","8","0.8","0","83","63","340","16","T","0","0.0","340","14"
"2013-06-26T23:59:00","1949","67","75","85","29.99","27.80","69","2.5","10","2.6","0","85","64","350","25","0.82","0","0.0","360","18"
"2013-06-27T23:59:00","1949","67","76","81","29.85","27.66","69","3.9","11","3.5","0","87","65","340","25","0.09","0","0.0","340","20"
"2013-06-28T23:59:00","1949","65","77","74","29.72","27.57","68","7.3","12","4.3","0","88","65","320","23","0.02","0","0.0","320","17"
"2013-06-29T23:59:00","1949","61","73","72","29.68","27.49","65","4.6","8","0.2","0","83","62","330","20","0.00","0","0.0","330","15"
"2013-06-30T23:59:00","1949","61","72","73","29.76","27.55","65","4.4","7","-0.9","0","83","60","160","17","T","0","0.0","170","13"
"2013-07-01T23:59:00","1949","64","72","83","29.87","27.66","66","5.3","7","-1.1","0","79","64","170","22","1.14","0","0.0","150","15"
"2013-07-02T23:59:00","1949","66","74","83","30.03","27.81","68","5.4","9","0.8","0","82","65","160","21","0.32","0","0.0","140","15"
"2013-07-03T23:59:00","1949","66","69","93","30.17","27.94","67","4.2","4","-4.3","0","75","63","350","26","3.21","0","0.0","340","22"
"2013-07-04T23:59:00","1949","65","69","95","30.20","27.96","66","3.8","4","-4.4","0","74","63","180","21","2.09","0","0.0","170","16"
"2013-07-05T23:59:00","1949","66","74","85","30.21","27.98","68","4.6","9","0.5","0","81","67","150","23","0.36","0","0.0","140","15"
"2013-07-06T23:59:00","1949","67","74","86","30.17","27.94","69","5.0","9","0.5","0","81","67","160","26","1.20","0","0.0","170","21"
"2013-07-07T23:59:00","1948","68","74","85","30.13","27.91","69","6.7","9","0.4","0","80","68","180","23","0.12","0","0.0","190","17"
"2013-07-08T23:59:00","1948","67","77","79","30.16","27.94","69","4.7","12","3.3","0","85","68","350","15","T","0","0.0","330","13"
"2013-07-09T23:59:00","1948","67","77","78","30.13","27.92","70","4.8","12","3.3","0","87","67","200","18","0.13","0","0.0","190","15"
"2013-07-10T23:59:00","1948","68","75","86","30.03","27.85","69","3.8","10","1.2","0","83","67","220","22","0.59","0","0.0","230","15"
"2013-07-11T23:59:00","1947","67","73","84","29.94","27.75","69","3.6","8","-0.8","0","80","66","340","16","T","0","0.0","340","15"
"2013-07-12T23:59:00","1947","64","74","80","29.94","27.73","66","4.9","9","0.1","0","82","66","110","23","0.01","0","0.0","330","15"
"2013-07-13T23:59:00","1946","63","70","82","30.08","27.85","66","2.8","5","-3.9","0","76","63","130","14","0.01","0","0.0","140","9"
"2013-07-14T23:59:00","1946","67","70","92","30.22","27.97","68","4.4","5","-3.9","0","74","65","170","21","1.05","0","0.0","170","15"
"2013-07-15T23:59:00","1946","66","74","79","30.31","28.07","68","3.2","9","0.0","0","82","66","140","14","T","0","0.0","150","10"
"2013-07-16T23:59:00","1945","67","76","75","30.29","28.07","70","4.4","11","2.0","0","87","65","020","16","0.04","0","0.0","330","13"
"2013-07-17T23:59:00","1945","68","78","83","30.25","28.04","70","4.2","13","4.0","0","87","68","340","25","0.27","0","0.0","340","21"
"2013-07-18T23:59:00","1944","68","76","77","30.15","27.94","70","3.7","11","2.0","0","86","66","190","15","T","0","0.0","170","13"
"2013-07-19T23:59:00","1944","68","77","78","30.07","27.88","70","1.7","12","3.0","0","86","67","210","17","T","0","0.0","200","14"
"2013-07-20T23:59:00","1943","69","76","85","30.00","27.79","70","3.0","11","2.0","0","84","68","280","15","T","0","0.0","270","10"
